TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_RRCP,TP_Malicious,TP_ARP,VehicleSpeed,ThrottleDemand,BrakePressed,CruiseDemand,Attack
40751.23520952303,12957.24110435568,12159.872421010716,12159.872421010716,3474.2492631459186,0.0,0.0,0.0,17.857142857142858,0.0,0.0,1556.0,1
40896.230459259146,13003.343716955213,12203.13794975797,13946.443371151963,1743.3054213939956,0.0,0.0,0.0,17.428571428571427,0.0,0.0,1581.0,1
43580.88044951228,13856.953602046184,13004.217995766418,13004.217995766418,3715.490855933263,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
42628.99075864383,13854.421996559246,13001.842181386368,13001.842181386368,1857.4060259123385,0.0,913.4783733995108,0.0,18.0,0.0,0.0,1581.0,1
41012.88976535542,14861.813712881409,12203.83549115454,12203.83549115454,1743.4050701649342,0.0,0.0,0.0,18.625,0.0,0.0,1581.0,1
49119.41616541817,12996.317709981742,14229.301697851804,14229.301697851804,4065.514770814801,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40992.97263325964,14854.596354909418,12197.908929896772,12197.908929896772,1742.5584185566815,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44203.50291909957,14054.922311803148,13190.004015692186,13190.004015692186,3768.572575912053,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40785.498489426296,12968.135438636593,13908.681525394852,12170.096334720496,1738.5851906743565,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40925.47045701455,13012.640851112244,12211.862952582258,13956.414802951153,1744.551850368894,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40014.8626632738,13004.830365563985,12204.533112298508,10461.02838197015,3487.009460656717,0.0,857.4613427844386,0.0,18.0,0.0,0.0,1556.0,1
40864.69815523343,12993.317722313912,12193.728939402286,13935.690216459756,1741.9612770574695,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43726.03242021127,13903.106045559836,13047.53028891,13047.53028891,3727.8657968314287,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43664.84457860954,14848.657909766323,11944.195153790057,11944.195153790057,1990.6991922983425,2937.097168964767,0.0,0.0,18.0,0.0,0.0,1556.0,1
41324.14363092052,13430.34668004917,12603.863807430758,12603.863807430758,1800.5519724901085,885.5173635197254,0.0,0.0,18.0,0.0,0.0,1556.0,1
44284.89640552605,14080.802141519462,13214.29124050288,13214.29124050288,3775.511783000823,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40831.46676558289,12982.751487309724,13924.357639136584,12183.81293424451,1740.544704892073,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43393.36081579468,14102.842265133271,11344.264327557752,13234.975048817378,3781.421442519251,0.0,929.8577317670288,0.0,18.0,0.0,0.0,1556.0,1
40890.38747285038,13001.485884099877,13944.45079437525,12201.394445078344,1743.0563492969063,0.0,0.0,0.0,17.571428571428573,0.0,0.0,1556.0,1
42215.303761673946,12995.915569392182,12196.166918968049,12196.166918968049,1742.3095598525783,0.0,0.0,0.0,17.714285714285715,0.0,0.0,1581.0,1
40836.71023343337,12984.41869756267,12185.37754694343,12185.37754694343,3481.536441983837,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
41080.55348222997,13061.950967445588,12258.138600218166,14009.30125739219,1751.1626571740237,0.0,0.0,0.0,18.571428571428573,0.0,0.0,1581.0,1
43728.70479304432,13903.955751806545,13048.327705541524,13048.327705541524,3728.093630154721,0.0,0.0,0.0,18.142857142857142,0.0,0.0,1556.0,1
40866.308789817536,14808.697261815414,12160.218713067658,12160.218713067658,1737.1741018668083,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
46559.71717306253,13007.370843477353,14241.4034619611,14241.4034619611,4068.972417703172,0.0,1000.5669879597964,0.0,18.0,0.0,0.0,1556.0,1
40947.93762216853,14838.277047754447,12184.508268059904,12184.508268059904,1740.644038294272,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40880.45822680007,12998.328786299113,13941.064720250475,12198.431630219167,1742.6330900313096,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40846.61823683364,12987.56904106171,12188.33402315022,12188.33402315022,3482.3811494714914,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43668.41496723984,13070.362116057971,12266.032139685172,12266.032139685172,2044.3386899475288,4021.649881863991,0.0,0.0,18.0,0.0,0.0,1556.0,1
40879.87430366888,12998.143122410442,12198.25739180057,13940.86559062922,1742.6081988286526,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40874.61974606773,12996.472386066258,12196.68947000064,12196.68947000064,3484.768420000184,0.0,0.0,0.0,17.285714285714285,0.0,0.0,1568.5,1
42751.35506527312,13894.190396213764,13039.1632949083,13039.1632949083,1862.7376135583288,0.0,916.100465684424,0.0,18.0,0.0,0.0,1581.0,1
43710.67261286794,13898.222249374505,13042.94703402838,13042.94703402838,3726.55629543668,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
41019.337687768064,14864.150242257418,12205.754141238302,12205.754141238302,1743.6791630340433,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
49141.52358725946,13002.167027836627,14235.70595099036,14235.70595099036,4067.344557425817,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
41077.46035381028,14885.212114272714,12223.049178450863,12223.049178450863,1746.1498826358377,0.0,0.0,0.0,18.625,0.0,0.0,1556.0,1
40882.21009627784,12998.885809787856,13941.662143244996,12198.95437533937,1742.7077679056245,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40742.53338268524,12954.474276115852,12157.275859124107,12157.275859124107,3473.507388321173,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
39997.71441632062,12999.2571853042,12199.302896977788,12199.302896977788,1742.7575567111126,0.0,857.0938803497274,0.0,18.0,0.0,0.0,1556.0,1
40834.37963702869,12983.67766236761,12184.68211391422,12184.68211391422,3481.337746832634,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41039.318592445445,13048.839943789431,12245.834408787005,13995.239324328006,1749.4049155410007,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43542.42419632293,13844.726072206102,12992.74292930111,12992.74292930111,3712.212265514603,0.0,0.0,0.0,17.285714285714285,0.0,0.0,1568.5,1
47325.02814804354,14164.820397342271,13293.139142121208,13293.139142121208,2215.5231903535346,4358.406276105314,0.0,0.0,18.0,0.0,0.0,1581.0,1
40891.34585244942,14817.76992562627,12167.668765850802,12167.668765850802,1738.2383951215431,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
44208.28248814752,14056.442021039216,13191.43020435988,13191.43020435988,3768.980058388537,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
40872.28482070232,12995.729974437145,13938.277423132588,12195.992745241014,1742.2846778915734,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
39917.88321167935,12973.312043795788,12174.9543795622,12174.9543795622,1739.2791970803144,0.0,855.3832116788432,0.0,18.714285714285715,0.0,0.0,1581.0,1
40960.027478428616,13023.628583287924,12222.174516624053,12222.174516624053,3492.0498618925863,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
42209.878482386266,12994.245405606056,12194.599534491836,12194.599534491836,1742.0856477845482,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41055.80261081588,13054.081193515882,12250.75312006875,12250.75312006875,3500.2151771625,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40866.44867419515,12993.874316393289,12194.251281538314,13936.287178900931,1742.0358973626164,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43580.88044951228,13856.953602046184,13004.217995766418,13004.217995766418,3715.490855933263,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40943.84843642618,14836.795252224125,12183.291485960965,12183.291485960965,1740.4702122801375,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43370.508054522805,14095.415117719913,13228.004956629457,13228.004956629457,1889.714993804208,0.0,929.3680297397744,0.0,18.0,0.0,0.0,1556.0,1
44398.938893283324,14117.063030359128,13248.320690029335,13248.320690029335,3785.234482865525,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40884.546155822754,12999.62858204008,13942.458786891337,12199.65143852992,1742.807348361417,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43456.5101387371,13006.937033083248,12206.510138739664,12206.510138739664,2034.4183564566104,4002.134471717922,0.0,0.0,17.166666666666668,0.0,0.0,1556.0,1
40977.62123620192,13029.222685165529,12227.42436607842,12227.42436607842,3493.5498188795486,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
40780.26816374916,12966.4724070621,12168.535643550587,13906.897878343529,1738.3622347929409,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
43685.985987512046,13890.372903087338,13035.580724435811,13035.580724435811,3724.4516355530886,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
42763.10765612265,13898.00998823986,13042.747835117409,13042.747835117409,1863.2496907310583,0.0,916.352306916914,0.0,18.428571428571427,0.0,0.0,1581.0,1
43719.352916914126,13900.982234238942,13045.537173670393,13045.537173670393,3727.2963353343976,0.0,0.0,0.0,18.285714285714285,0.0,0.0,1556.0,1
40856.418870826914,14805.113458418116,12157.275859124107,12157.275859124107,1736.7536941605867,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40883.378092682,12999.2571853042,13942.0604536889,12199.302896977788,1742.7575567111126,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40979.38144329942,13029.78235967941,12227.949599083751,12227.949599083751,3493.699885452501,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40834.96226118914,12983.86291323624,12184.855964729397,13925.549673976451,1740.6937092470564,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43644.01610345243,13877.028181041827,13023.057216054638,13023.057216054638,3720.873490301325,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
42734.39050075755,13888.676912746205,13033.989102731051,13033.989102731051,1861.9984432472927,0.0,915.7369393019476,0.0,18.0,0.0,0.0,1556.0,1
43726.700482796216,13903.31846238454,13047.729633930108,13047.729633930108,3727.922752551459,0.0,0.0,0.0,17.285714285714285,0.0,0.0,1568.5,1
40974.24476043877,14847.80994803356,12192.336245789096,12192.336245789096,1741.7623208270138,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
47775.31303279788,14299.594844812873,13419.619777439771,13419.619777439771,2236.603296239962,4399.875336865499,0.0,0.0,18.0,0.0,0.0,1581.0,1
44378.285342143005,14110.496038207591,13242.157820471744,13242.157820471744,3783.473662991926,0.0,0.0,0.0,18.142857142857142,0.0,0.0,1581.0,1
40683.45937339922,12935.691135497307,13873.884118950957,12139.648604082087,1734.2355148688696,0.0,0.0,0.0,18.571428571428573,0.0,0.0,1556.0,1
40933.66515060426,13015.24643153385,12214.308189593305,13959.209359535203,1744.901169941901,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
39980.58086072496,12993.688779735612,12194.077162521113,10452.06613930381,3484.0220464346035,0.0,856.7267327298205,0.0,18.0,0.0,0.0,1556.0,1
40899.73705270143,13004.45867154378,12204.18429175647,13947.639190578822,1743.4548988223528,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43722.02447333642,13901.83168090012,13046.334346690885,13046.334346690885,3727.524099054538,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40997.65727672864,14856.293926061942,12199.302896977788,12199.302896977788,1742.7575567111126,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44361.08872217422,14105.028210055396,13237.026474051989,13237.026474051989,3782.007564014853,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40771.5539346955,12963.701635420302,13903.926149637598,12165.9353809329,1737.9907687046998,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40822.73064414628,12979.973754777468,12181.206139098857,13921.378444684406,1740.1723055855507,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40002.28584490761,13000.742899594974,12200.697182696822,10457.74044231156,3485.9134807705204,0.0,857.1918395337345,0.0,18.0,0.0,0.0,1556.0,1
40886.88248235767,13000.371439184306,12200.348581388347,13943.255521586683,1742.9069401983354,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43724.028354927104,13902.468834026438,13046.93229039404,13046.93229039404,3727.694940112584,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41009.6087536215,13945.71897077562,11217.875040228302,11217.875040228302,1869.6458400380504,2758.4938623512217,0.0,0.0,18.0,0.0,0.0,1556.0,1
43379.24303221079,14098.253985468507,13230.669124824291,13230.669124824291,1890.095589260613,929.5552078330884,0.0,0.0,18.0,0.0,0.0,1556.0,1
44396.872673119215,14116.406056093112,13247.70414494892,13247.70414494892,3785.058327128263,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40965.89038546987,13025.492750096988,13970.19881768644,12223.923965475637,1746.274852210805,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43373.19536526691,14096.288493711749,11338.992502634064,13228.824586406408,3779.664167544688,0.0,929.4256149700052,0.0,18.0,0.0,0.0,1556.0,1
40877.53877795842,12997.400519895937,13940.069129031244,12197.56048790234,1742.5086411289055,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40886.88248235767,13000.371439184306,12200.348581388347,13943.255521586683,1742.9069401983354,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40801.197519426045,12973.127093877603,12174.780811177445,12174.780811177445,3478.508803193555,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41194.20123439365,14927.515429884808,12257.786708770793,12257.786708770793,1751.112386967256,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44385.85607940226,14112.90322580575,13244.416873448474,13244.416873448474,3784.119106699564,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40936.00709443197,13015.991074749509,13960.00800984123,12215.007008611075,1745.001001230154,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43379.91509930902,14098.472407275432,11340.749233105074,13230.874105289253,3780.249744368358,0.0,929.5696092709076,0.0,18.0,0.0,0.0,1556.0,1
40863.53122590371,12992.946686083988,13935.29226990986,12193.380736171128,1741.9115337387325,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40904.41344614926,13005.945575120832,12205.579693574937,13949.233935514212,1743.6542419392763,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40833.79702949349,12983.492416785142,12184.508268059904,12184.508268059904,3481.288076588544,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
47330.18525245407,14166.363966582569,13294.58772248518,13294.58772248518,2215.7646204141965,4358.881220486944,0.0,0.0,18.0,0.0,0.0,1556.0,1
43653.33577377146,13879.991458466817,13025.838137945782,13025.838137945782,3721.66803941308,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40854.092526689536,14804.27046263314,12156.583629892984,12156.583629892984,1736.654804270426,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41356.49296939674,13440.860215053945,12613.730355666008,12613.730355666008,1801.9614793808585,0.0,886.2105636299302,0.0,18.0,0.0,0.0,1556.0,1
44339.78341363344,14098.253985466954,13230.669124822834,13230.669124822834,3780.19117852081,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40887.46660571123,13000.557166735578,13943.454719487829,12200.522879551849,1742.9318399359786,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40827.97186835404,12981.640251642968,12182.770082311094,12182.770082311094,3480.791452088884,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41097.66079351956,13067.390399057582,12263.243297577115,14015.135197230988,1751.8918996538737,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43555.67730448001,13848.94002343704,12996.697560456298,12996.697560456298,3713.3421601303703,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40722.50521446898,14756.587255417331,12117.428380890771,12117.428380890771,1731.06119727011,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40882.210096273695,12998.885809786534,13941.66214324358,12198.954375338131,1742.7077679054476,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43359.090697926586,14091.70447682614,11335.305139600809,13224.522662867608,3778.4350465336015,0.0,929.1233720984268,0.0,18.0,0.0,0.0,1556.0,1
40884.546155822754,12999.62858204008,13942.458786891337,12199.65143852992,1742.807348361417,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40827.38944364983,12981.455064193342,12182.596291012213,12182.596291012213,3480.7417974320606,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43630.3972944434,13058.983073547908,12255.35334594496,12255.35334594496,2042.5588909908267,4018.148638014741,0.0,0.0,18.33333333333333,0.0,0.0,1556.0,1
40921.9594497981,13011.524493122386,12210.815293545626,13955.217478337856,1744.402184792232,0.0,0.0,0.0,18.428571428571427,0.0,0.0,1531.0,1
43671.32066834715,13885.709925994375,13031.20469977934,13031.20469977934,3723.201342794097,0.0,0.0,0.0,18.0,0.0,0.0,1531.0,1
41002.92878062795,14858.204157440094,12200.871490821,12200.871490821,1742.9816415458572,0.0,0.0,0.0,17.5,0.0,0.0,1531.0,1
46420.37708243032,12968.44345426062,14198.782961459705,14198.782961459705,4056.79513184563,0.0,997.5725734046632,0.0,17.833333333333332,0.0,0.0,1556.0,1
40916.99694904795,14827.065096519116,12175.30153118012,12175.30153118012,1739.3287901685887,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40826.80703556234,12981.26988202716,13922.768576767592,12182.422504671644,1740.346072095949,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40995.23011473305,13034.821594831265,12232.67872745703,12232.67872745703,3495.0510649877237,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40967.063168289525,13025.865647499466,12224.273915345651,13970.59876039503,1746.3248450493788,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43579.5532410554,13856.531603550113,13003.821966408565,13003.821966408565,3715.3777046881614,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40994.7292490972,14855.232898627555,12198.431630219167,12198.431630219167,1742.6330900313096,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
46450.49661436939,12976.857936679127,14207.995740928174,14207.995740928174,4059.427354550907,0.0,998.2198412830098,0.0,18.0,0.0,0.0,1556.0,1
40975.414751148826,14848.233916792606,12192.684389366235,12192.684389366235,1741.8120556237482,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40801.779197076685,12973.312043794473,13914.233576641103,12174.954379560968,1739.279197080138,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
48033.32473181679,14376.82014229359,11243.410624101398,13492.092748921676,4497.364249640559,4423.636966859566,0.0,0.0,18.0,0.0,0.0,1556.0,1
41011.09104978042,13039.86472931523,13985.613160232597,12237.411515203525,1748.2016450290746,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40751.23520952303,12957.24110435568,12159.872421010716,13896.997052583674,1737.1246315729593,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40880.45822680007,12998.328786299113,12198.431630219167,12198.431630219167,3485.2661800626192,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
42626.39487265102,13853.578333611582,13001.05043615856,13001.05043615856,1857.292919451223,0.0,913.4227472710932,0.0,18.0,0.0,0.0,1556.0,1
43713.34310850457,13899.07135874883,13043.743890518132,13043.743890518132,3726.783968719467,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40990.045274719,14853.535569933018,12197.037862233456,12197.037862233456,1742.4339803190655,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44553.76185064783,14166.290455656715,13294.518735308611,13294.518735308611,3798.433924373889,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41037.553232674894,13048.278630934365,13994.637300870265,12245.30763826148,1749.3296626087829,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40763.42401367153,12961.116650049298,12163.509471584726,13901.153681811114,1737.6442102263893,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40850.69940051087,12988.866685697025,12189.551812731052,12189.551812731052,3482.7290893517297,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
42817.38385784777,13915.649753800526,13059.30207664357,13059.30207664357,1865.6145823776528,0.0,917.5153683824524,0.0,18.0,0.0,0.0,1556.0,1
43719.35291691887,13900.982234240451,13045.537173671808,13045.537173671808,3727.296335334802,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40994.14369376017,14855.020711327728,12198.257391801806,12198.257391801806,1742.6081988288297,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
47924.67403497597,14344.29997977024,13461.573827168995,13461.573827168995,2243.595637861499,4413.630763006228,0.0,0.0,18.0,0.0,0.0,1556.0,1
44414.786306219896,14122.101865359924,13253.049442876236,13253.049442876236,3786.585555107496,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40755.297334246985,12958.532695375528,13898.38231943573,12161.084529506265,1737.2977899294665,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40855.36458630912,12990.350025695774,12190.943870268342,12190.943870268342,3483.126820076669,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40839.62385308022,12985.34511051817,12186.246949870898,13927.139371281026,1740.8924214101282,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40721.34962187046,13234.4386271079,12420.01163467049,12420.01163467049,1774.2873763814987,0.0,872.6003490400813,0.0,18.0,0.0,0.0,1556.0,1
40888.05074575498,13000.742899593652,12200.697182695583,12200.697182695583,3485.913480770166,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41134.56880365596,14905.906465436306,12240.042424502506,12240.042424502506,1748.5774892146435,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44427.19652282013,14126.047811239105,13256.752561316698,13256.752561316698,3787.643588947628,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40796.54469516762,12971.647684347496,13912.448505410062,12173.392442233806,1739.0560631762578,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40811.67025539414,12976.45699944398,12177.905799478196,12177.905799478196,3479.4016569937703,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40829.71924218245,12982.195845697424,12183.291485962198,13923.761698242512,1740.470212280314,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41263.24476472795,13410.554548536582,12585.289653242024,12585.289653242024,1797.8985218917176,0.0,884.2123878155988,0.0,18.0,0.0,0.0,1556.0,1
40942.44882193687,13018.03928300578,12216.929173282348,12216.929173282348,3490.5511923663853,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43829.25762723315,13118.503817821129,12311.21127518598,12311.21127518598,2051.8685458643304,4036.462713175732,0.0,0.0,18.0,0.0,0.0,1556.0,1
43607.44160534145,13865.398973047071,13012.14365162879,13012.14365162879,3717.755329036797,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
41108.0554600647,14896.29884267153,12232.153088116813,12232.153088116813,1747.4504411595449,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40775.62011141396,12964.994514810169,13905.312798301891,12167.148698514156,1738.1640997877366,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40819.23724220335,12978.86299455103,12180.163733347888,12180.163733347888,3480.04678095654,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40039.467475084384,13012.826929402425,12212.037579900736,12212.037579900736,1744.5767971286766,0.0,857.9885887518082,0.0,18.0,0.0,0.0,1556.0,1
40910.260441979626,13007.804682809734,12207.324394636827,12207.324394636827,3487.8069698962363,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40913.18456678163,13008.734435978786,12208.196932226245,13952.225065401422,1744.0281331751778,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43668.65530447445,13884.86244831298,13030.409374570643,13030.409374570643,3722.974107020184,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40974.24476043461,14847.809948032054,12192.33624578786,12192.33624578786,1741.7623208268371,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40763.424013675656,12961.11665005061,13901.153681812522,12163.509471585958,1737.6442102265653,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40833.21443857872,12983.307176487291,12184.334427164998,12184.334427164998,3481.2384077614283,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40048.63047986743,13015.804905956911,12214.832296359564,12214.832296359564,1744.9760423370806,0.0,858.1849388543019,0.0,17.428571428571427,0.0,0.0,1556.0,1
40886.2983756936,13000.185716939612,12200.174288204866,12200.174288204866,3485.7640823442475,0.0,0.0,0.0,17.857142857142858,0.0,0.0,1581.0,1
40931.90886857979,13014.688005034106,12213.784127801238,13958.610431772844,1744.8263039716055,0.0,0.0,0.0,18.0,0.0,0.0,1581.0,1
47038.01306811957,14078.914118623665,13212.519403631435,13212.519403631435,2202.0865672719065,4331.973574961127,0.0,0.0,18.666666666666668,0.0,0.0,1581.0,1
43695.323592724846,13893.341883081624,13038.36699796891,13038.36699796891,3725.2477137054025,0.0,0.0,0.0,18.142857142857142,0.0,0.0,1556.0,1
40784.42518118282,14779.025152763114,12135.853346595864,12135.853346595864,1733.6933352279807,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44322.61661401344,14092.795638977015,13225.546676578431,13225.546676578431,3778.727621879552,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43313.48132106203,14076.88142934516,13210.61180292392,13210.61180292392,1887.23025756056,0.0,928.146028308472,0.0,18.0,0.0,0.0,1556.0,1
40921.3743404979,13011.338452080046,13955.017944208928,12210.640701182812,1744.377243026116,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40884.5461558269,12999.628582041398,12199.651438531158,12199.651438531158,3485.614696723188,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40999.928371895934,13036.315450183542,12234.08065324917,13981.806460856194,1747.7258076070243,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
43669.9879457412,13885.286174222392,13030.807025039476,13030.807025039476,3723.08772143985,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
40796.59980952098,14783.436864774152,12139.476040881853,12139.476040881853,1734.2108629831216,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
44224.67743181668,14061.654948620955,13196.322336398129,13196.322336398129,3770.377810399465,0.0,0.0,0.0,18.0,0.0,0.0,1556.0,1
33349.913546034295,13856.320613941807,8669.082640517438,8669.082640517438,1444.8471067529065,0.0,710.580544304708,0.0,17.444444444444443,0.0,0.0,1556.0,1
15055.89013089157,13722.527167270177,0.0,0.0,0.0,1333.3629636213936,0.0,0.0,17.36842105263158,,,,1
13575.48240635641,13575.48240635641,0.0,0.0,0.0,0.0,0.0,0.0,5.652173913043479,,,,1
13927.975196756744,13641.783925590507,0.0,0.0,0.0,0.0,286.1912711662344,0.0,0.0,,,,1
13586.215670950109,13586.215670950109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
13888.62464564962,13603.24194745134,0.0,0.0,0.0,0.0,285.38269819827985,0.0,0.0,,,,1
15075.488701727523,13740.390071316231,0.0,0.0,0.0,1335.0986304112937,0.0,0.0,0.0,,,,1
13891.003196833984,13605.571624296295,0.0,0.0,0.0,0.0,285.4315725376846,0.0,0.0,,,,1
13603.275705186576,13603.275705186576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
13574.496290848196,13574.496290848196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
15297.608010383885,13559.243463749352,0.0,0.0,0.0,1390.6916373076258,347.67290932690645,0.0,0.0,,,,1
13577.085149665689,13577.085149665689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
16268.28473178913,13670.82750570515,0.0,0.0,0.0,0.0,315.480634747042,0.0,0.0,,,,1
