TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_RRCP,TP_Malicious,TP_ARP,Attack
13323.189385557343,13051.62344996538,0.0,0.0,0.0,197.50249861233863,0.0,74.063436979627,1
13402.68120283334,13052.719990201074,0.0,0.0,0.0,299.9667536847997,0.0,49.99445894746661,1
13611.109958549205,13053.454435311483,0.0,0.0,0.0,199.1626868706139,0.0,74.68600757648021,1
13300.030657697744,13054.113295768047,0.0,0.0,0.0,196.73388954375707,0.0,49.18347238593927,1
13431.501851120373,13054.917687070269,0.0,0.0,0.0,301.26733124008314,0.0,75.31683281002078,1
13300.60850796271,13054.680461590518,0.0,0.0,0.0,196.74243709775348,0.0,49.18560927443837,1
13692.875285355727,13052.636531754386,0.0,0.0,0.0,302.4750017014212,0.0,50.4125002835702,1
13324.368121264042,13052.778159558227,0.0,0.0,0.0,197.5199721496832,0.0,74.06998955613118,1
13457.412101419246,13054.067873590258,0.0,0.0,0.0,302.5081708717408,0.0,100.83605695724692,1
879.5522839761643,406.1586989091409,0.0,0.0,0.0,239.9460621247848,0.0,204.95392806492035,1
40337.14705945641,13163.873773639596,12199.366868301771,12199.366868301771,2470.757846744663,303.78170246860606,0.0,0.0,0
40322.37651430394,12997.82821098247,12352.366440037868,12197.961859537394,2470.473288007573,303.7467157386361,0.0,0.0,0
39908.6141931252,13081.736628489864,12125.142402095067,12276.706682121256,2425.0284804190137,0.0,0.0,0.0,0
40333.5557206933,13001.43180324922,12355.791080789912,12201.343692280036,2471.158216157982,303.83092821614537,0.0,0.0,0
40315.69237076769,12995.67359220917,12195.939832688606,12350.318817912512,2470.0637635825024,303.6963643748978,0.0,0.0,0
40065.57739792504,13075.248052542378,12270.617403155156,12117.234685615716,2300.740763091592,301.73649352020874,0.0,0.0,0
41172.93141074011,13091.207603352968,12130.08096918275,12285.594827762015,2488.2217372682567,305.9289021231463,0.0,0.0,0
40123.98506282336,12993.194814216058,12346.033764815682,12346.033764815682,2438.722718975937,0.0,0.0,0.0,0
40329.336846394704,13161.324940457664,12197.00478616644,12197.00478616644,2470.279450362824,303.72288324133075,0.0,0.0,0
40329.31812312972,13000.065823118086,12354.492934141434,12200.061772464664,2470.8985868282866,303.79900657724835,0.0,0.0,0
40314.21297444489,12995.19671210135,12195.49229904896,12349.865619290083,2469.973123858017,303.6852201464775,0.0,0.0,0
40340.10858461505,13164.840256056124,12200.262537295088,12200.262537295088,2470.9392480597644,303.80400590898745,0.0,0.0,0
40144.34765435063,12999.788753432758,12352.299275136782,12352.299275136782,2439.9603506443023,0.0,0.0,0.0,0
40329.69411038149,13161.441532194283,12197.112835316204,12197.112835316204,2470.3013337349275,303.72557381986815,0.0,0.0,0
40326.30639639009,12999.0949997152,12353.570321053588,12199.150692040415,2470.7140642107174,303.7763193701702,0.0,0.0,0
40326.30639639018,12999.09499971523,12199.150692040446,12353.570321053616,2470.714064210724,303.7763193701709,0.0,0.0,0
41125.64585089349,13076.172844850656,12271.485285167537,12271.485285167537,2330.028851614089,305.5775543100445,0.0,0.0,0
39892.30914428489,13076.391958950317,12271.690915322602,12120.18855834331,2424.0377116686623,0.0,0.0,0.0,0
40330.18599228584,13000.345578806517,12200.32431241842,12354.758797385744,2470.9517594771487,303.80554419801007,0.0,0.0,0
40334.79857281532,13163.10735400023,12198.656603639827,12198.656603639827,2470.6139956738893,303.7640158615438,0.0,0.0,0
40326.765783258175,12999.243082048382,12353.71104973634,12199.289661614635,2470.7422099472683,303.7797799115494,0.0,0.0,0
40326.51056703943,12999.16081366902,12199.212455904772,12353.63286673901,2470.726573347802,303.7778573788281,0.0,0.0,0
39891.31838547198,13076.067195835512,12271.38613763025,12119.887543338518,2423.977508667704,0.0,0.0,0.0,0
40339.071036521615,13003.209653015598,12203.012135906944,12357.4806439564,2471.49612879128,303.8724748513869,0.0,0.0,0
