DateTime,StatusType,Timestamp,TimeDelta,PacketLength,SourceIP,DestinationIP,SourcePort,DestinationPort,Payload
2021-08-25 17:18:26.278021+01:00,SPEED,0.470067,0.005393,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.282630+01:00,THROTTLE,0.474676,0.004609,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.282631+01:00,BRAKE,0.474677,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.288005+01:00,SPEED,0.480051,0.005374,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.292383+01:00,THROTTLE,0.484429,0.004378,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.292495+01:00,BRAKE,0.484541,0.000112,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.292587+01:00,CRUISE,0.484633,9.2e-05,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.297916+01:00,SPEED,0.489962,0.005329,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.302626+01:00,THROTTLE,0.494672,0.00471,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.302628+01:00,BRAKE,0.494674,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.308014+01:00,SPEED,0.50006,0.005386,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.312636+01:00,THROTTLE,0.504682,0.004622,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.312637+01:00,BRAKE,0.504683,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.317844+01:00,SPEED,0.50989,0.005207,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.322366+01:00,THROTTLE,0.514412,0.004522,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.322367+01:00,BRAKE,0.514413,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.327759+01:00,SPEED,0.519805,0.005392,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.332418+01:00,THROTTLE,0.524464,0.004659,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.332419+01:00,BRAKE,0.524465,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.337803+01:00,SPEED,0.529849,0.005384,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.342367+01:00,THROTTLE,0.534413,0.004564,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.342368+01:00,BRAKE,0.534414,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.342663+01:00,CRUISE,0.534709,0.000295,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.347784+01:00,SPEED,0.53983,0.005121,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.352422+01:00,THROTTLE,0.544468,0.004638,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.352423+01:00,BRAKE,0.544469,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.357772+01:00,SPEED,0.549818,0.005349,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.362378+01:00,THROTTLE,0.554424,0.004606,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.362379+01:00,BRAKE,0.554425,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.367773+01:00,SPEED,0.559819,0.005394,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.372375+01:00,THROTTLE,0.564421,0.004602,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.372376+01:00,BRAKE,0.564422,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.377793+01:00,SPEED,0.569839,0.005417,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.382393+01:00,THROTTLE,0.574439,0.0046,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.382394+01:00,BRAKE,0.57444,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.387803+01:00,SPEED,0.579849,0.005409,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.392391+01:00,THROTTLE,0.584437,0.004588,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.392392+01:00,BRAKE,0.584438,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.392640+01:00,CRUISE,0.584686,0.000248,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.397781+01:00,SPEED,0.589827,0.005141,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.402373+01:00,THROTTLE,0.594419,0.004592,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.402374+01:00,BRAKE,0.59442,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.407782+01:00,SPEED,0.599828,0.005408,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.412381+01:00,THROTTLE,0.604427,0.004599,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.412382+01:00,BRAKE,0.604428,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.417789+01:00,SPEED,0.609835,0.005407,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.422565+01:00,THROTTLE,0.614611,0.004776,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.422566+01:00,BRAKE,0.614612,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.428024+01:00,SPEED,0.62007,0.005458,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.432527+01:00,THROTTLE,0.624573,0.004503,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.432528+01:00,BRAKE,0.624574,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.437888+01:00,SPEED,0.629934,0.00536,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.442502+01:00,THROTTLE,0.634548,0.004614,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.442504+01:00,BRAKE,0.63455,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.442780+01:00,CRUISE,0.634826,0.000276,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.447884+01:00,SPEED,0.63993,0.005104,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.452377+01:00,THROTTLE,0.644423,0.004493,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.452476+01:00,BRAKE,0.644522,9.9e-05,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.458041+01:00,SPEED,0.650087,0.005565,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.462639+01:00,THROTTLE,0.654685,0.004598,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.462640+01:00,BRAKE,0.654686,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.468050+01:00,SPEED,0.660096,0.00541,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.472633+01:00,THROTTLE,0.664679,0.004583,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.472634+01:00,BRAKE,0.66468,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.478017+01:00,SPEED,0.670063,0.005383,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.482633+01:00,THROTTLE,0.674679,0.004616,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.482634+01:00,BRAKE,0.67468,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.488051+01:00,SPEED,0.680097,0.005417,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.492726+01:00,THROTTLE,0.684772,0.004675,122,172.16.0.100,172.16.0.101,28191,28191,0
